"zip","type","primary_city","state","county","latitude","longitude","population"
"20603","STANDARD","Waldorf","MD","Charles County",38.64,-76.9,23904
"20606","STANDARD","Abell","MD","St Mary's County",38.25,-76.74,315
"20607","STANDARD","Accokeek","MD","Prince George's County",38.67,-77.01,9187
"20608","STANDARD","Aquasco","MD","Prince George's County",38.58,-76.7,766
"20609","STANDARD","Avenue","MD","St Mary's County",38.27,-76.74,1019
"20611","STANDARD","Bel Alton","MD","Charles County",38.46,-76.98,1130
"20613","STANDARD","Brandywine","MD","Prince George's County",38.69,-76.85,10781
"20615","STANDARD","Broomes Island","MD","Calvert County",38.41,-76.54,409
"20616","STANDARD","Bryans Road","MD","Charles County",38.63,-77.07,5784
"20617","STANDARD","Bryantown","MD","Charles County",38.55,-76.84,1058
"20618","STANDARD","Bushwood","MD","St Mary's County",38.28,-76.78,611
"20619","STANDARD","California","MD","St Mary's County",38.29,-76.49,8220
"20620","STANDARD","Callaway","MD","St Mary's County",38.23,-76.51,1411
"20621","STANDARD","Chaptico","MD","St Mary's County",38.36,-76.78,1499
"20622","STANDARD","Charlotte Hall","MD","Charles County",38.47,-76.78,4716
"20623","STANDARD","Cheltenham","MD","Prince George's County",38.73,-76.82,3061
"20624","STANDARD","Clements","MD","St Mary's County",38.32,-76.72,1142
"20626","STANDARD","Coltons Point","MD","St Mary's County",38.23,-76.76,311
"20628","STANDARD","Dameron","MD","St Mary's County",38.15,-76.36,622
"20630","STANDARD","Drayden","MD","St Mary's County",38.17,-76.47,434
"20632","STANDARD","Faulkner","MD","Charles County",38.43,-76.97,442
"20634","STANDARD","Great Mills","MD","St Mary's County",38.25,-76.49,6773
"20636","STANDARD","Hollywood","MD","St Mary's County",38.34,-76.57,9179
"20637","STANDARD","Hughesville","MD","Charles County",38.53,-76.78,5266
"20639","STANDARD","Huntingtown","MD","Calvert County",38.61,-76.61,14873
"20640","STANDARD","Indian Head","MD","Charles County",38.59,-77.15,9036
"20645","STANDARD","Issue","MD","Charles County",38.3,-76.86,853
"20646","STANDARD","La Plata","MD","Charles County",38.53,-76.97,18586
"20650","STANDARD","Leonardtown","MD","St Mary's County",38.29,-76.64,11777
"20653","STANDARD","Lexington Park","MD","St Mary's County",38.26,-76.44,18051
"20656","STANDARD","Loveville","MD","St. Mary's County",38.35,-76.67,519
"20657","STANDARD","Lusby","MD","Calvert County",38.41,-76.45,18843
"20658","STANDARD","Marbury","MD","Charles County",38.55,-77.15,1257
"20659","STANDARD","Mechanicsville","MD","St Mary's County",38.43,-76.73,22496
"20662","STANDARD","Nanjemoy","MD","Charles County",38.45,-77.21,2555
"20664","STANDARD","Newburg","MD","Charles County",38.34,-76.92,2695
"20667","STANDARD","Park Hall","MD","St Mary's County",38.22,-76.44,610
"20670","STANDARD","Patuxent River","MD","St Mary's County",38.28,-76.42,2001
"20674","STANDARD","Piney Point","MD","St Mary's County",38.14,-76.5,704
"20675","STANDARD","Pomfret","MD","Charles County",38.57,-77.01,1730
"20676","STANDARD","Port Republic","MD","Calvert County",38.49,-76.54,3291
"20677","STANDARD","Port Tobacco","MD","Charles County",38.49,-77.04,2404
"20678","STANDARD","Prince Frederick","MD","Calvert County",38.54,-76.58,10291
"20680","STANDARD","Ridge","MD","St Mary's County",38.11,-76.37,880
"20684","STANDARD","Saint Inigoes","MD","St Mary's County",38.15,-76.41,1075
"20685","STANDARD","Saint Leonard","MD","Calvert County",38.47,-76.5,6648
"20687","STANDARD","Scotland","MD","St Mary's County",38.07,-76.34,261
"20688","STANDARD","Solomons","MD","Calvert County",38.33,-76.45,2081
"20689","STANDARD","Sunderland","MD","Calvert County",38.64,-76.57,1762
"20690","STANDARD","Tall Timbers","MD","St Mary's County",38.15,-76.53,726
"20692","STANDARD","Valley Lee","MD","St Mary's County",38.18,-76.5,1148
"20693","STANDARD","Welcome","MD","Charles County",38.45,-77.08,1250
"20695","STANDARD","White Plains","MD","Charles County",38.59,-76.97,8056
"20701","STANDARD","Annapolis Junction","MD","Anne Arundel County",39.12,-76.77,142
"20705","STANDARD","Beltsville","MD","Prince George's County",39.03,-76.92,23135
"20706","STANDARD","Lanham","MD","Prince George's County",38.96,-76.85,35853
"20707","STANDARD","Laurel","MD","Prince George's County",39.09,-76.85,27278
"20708","STANDARD","Laurel","MD","Prince George's County",39.09,-76.85,22274
"20710","STANDARD","Bladensburg","MD","Prince George's County",38.94,-76.92,7564
"20711","STANDARD","Lothian","MD","Anne Arundel County",38.8,-76.65,6240
"20712","STANDARD","Mount Rainier","MD","Prince George's County",38.94,-76.96,7396
"20714","STANDARD","North Beach","MD","Calvert County",38.7,-76.53,3782
"20715","STANDARD","Bowie","MD","Prince George's County",38.95,-76.73,25300
"20716","STANDARD","Bowie","MD","Prince George's County",38.95,-76.73,19786
"20720","STANDARD","Bowie","MD","Prince George's County",38.95,-76.73,19618
"20721","STANDARD","Bowie","MD","Prince George's County",38.95,-76.73,25207
"20722","STANDARD","Brentwood","MD","Prince George's County",38.94,-76.95,5203
"20723","STANDARD","Laurel","MD","Howard County",39.09,-76.85,26543
"20724","STANDARD","Laurel","MD","Anne Arundel County",39.09,-76.85,13674
"20732","STANDARD","Chesapeake Beach","MD","Calvert County",38.68,-76.53,9116
"20733","STANDARD","Churchton","MD","Anne Arundel County",38.8,-76.58,2835
"20735","STANDARD","Clinton","MD","Prince George's County",38.76,-76.89,34641
"20736","STANDARD","Owings","MD","Calvert County",38.69,-76.62,9326
"20737","STANDARD","Riverdale","MD","Prince George's County",38.96,-76.92,17961
"20740","STANDARD","College Park","MD","Prince George's County",38.99,-76.93,16853
"20742","UNIQUE","College Park","MD","Prince George's County",38.99,-76.93,165
"20743","STANDARD","Capitol Heights","MD","Prince George's County",38.87,-76.9,36077
"20744","STANDARD","Fort Washington","MD","Prince George's County",38.73,-77,48626
"20745","STANDARD","Oxon Hill","MD","Prince George's County",38.8,-76.99,25165
"20746","STANDARD","Suitland","MD","Prince George's County",38.83,-76.92,25534
"20747","STANDARD","District Heights","MD","Prince George's County",38.85,-76.88,36834
"20748","STANDARD","Temple Hills","MD","Prince George's County",38.8,-76.94,36400
"20751","STANDARD","Deale","MD","Anne Arundel County",38.79,-76.54,2130
"20754","STANDARD","Dunkirk","MD","Calvert County",38.72,-76.66,7365
"20755","STANDARD","Fort George G Meade","MD","Anne Arundel County",39.08,-76.76,8075
"20758","STANDARD","Friendship","MD","Anne Arundel County",39.3,-77.19,800
"20759","STANDARD","Fulton","MD","Howard County",39.15,-76.92,2604
"20762","STANDARD","Andrews Air Force Base","MD","Prince George's County",38.8,-76.87,2609
"20763","STANDARD","Savage","MD","Howard County",39.13,-76.81,2271
"20764","STANDARD","Shady Side","MD","Anne Arundel County",38.83,-76.52,3950
"20769","STANDARD","Glenn Dale","MD","Prince George's County",38.98,-76.8,6323
"20770","STANDARD","Greenbelt","MD","Prince George's County",38.99,-76.88,20788
"20772","STANDARD","Upper Marlboro","MD","Prince George's County",38.81,-76.75,38917
"20774","STANDARD","Upper Marlboro","MD","Prince George's County",38.81,-76.75,37890
"20776","STANDARD","Harwood","MD","Anne Arundel County",38.86,-76.6,3237
"20777","STANDARD","Highland","MD","Howard County",39.17,-76.95,3521
"20778","STANDARD","West River","MD","Anne Arundel County",38.82,-76.55,1950
"20779","STANDARD","Tracys Landing","MD","Anne Arundel County",38.76,-76.58,1299
"20781","STANDARD","Hyattsville","MD","Prince George's County",38.95,-76.95,9906
"20782","STANDARD","Hyattsville","MD","Prince George's County",38.95,-76.95,25599
"20783","STANDARD","Hyattsville","MD","Prince George's County",38.95,-76.95,32462
"20784","STANDARD","Hyattsville","MD","Prince George's County",38.95,-76.95,27904
"20785","STANDARD","Hyattsville","MD","Prince George's County",38.95,-76.95,32692
"20794","STANDARD","Jessup","MD","Howard County",39.14,-76.77,8059
"20812","STANDARD","Glen Echo","MD","Montgomery County",38.96,-77.14,271
"20814","STANDARD","Bethesda","MD","Montgomery County",38.98,-77.12,24172
"20815","STANDARD","Chevy Chase","MD","Montgomery County",38.98,-77.08,27442
"20816","STANDARD","Bethesda","MD","Montgomery County",38.98,-77.12,15702
"20817","STANDARD","Bethesda","MD","Montgomery County",38.98,-77.12,35422
"20818","STANDARD","Cabin John","MD","Montgomery County",38.97,-77.16,1757
"20832","STANDARD","Olney","MD","Montgomery County",39.14,-77.08,25655
"20833","STANDARD","Brookeville","MD","Montgomery County",39.17,-77.05,8298
"20837","STANDARD","Poolesville","MD","Montgomery County",39.14,-77.41,6216
"20838","STANDARD","Barnesville","MD","Montgomery County",39.21,-77.38,339
"20839","STANDARD","Beallsville","MD","Montgomery County",39.17,-77.41,240
"20841","STANDARD","Boyds","MD","Montgomery County",39.18,-77.31,8810
"20842","STANDARD","Dickerson","MD","Montgomery County",39.22,-77.42,1731
"20850","STANDARD","Rockville","MD","Montgomery County",39.08,-77.15,39672
"20851","STANDARD","Rockville","MD","Montgomery County",39.08,-77.15,12304
"20852","STANDARD","Rockville","MD","Montgomery County",39.08,-77.15,32690
"20853","STANDARD","Rockville","MD","Montgomery County",39.08,-77.15,29360
"20854","STANDARD","Potomac","MD","Montgomery County",39.02,-77.19,52209
"20855","STANDARD","Derwood","MD","Montgomery County",39.13,-77.13,15121
"20860","STANDARD","Sandy Spring","MD","Montgomery County",39.14,-77.02,1598
"20861","STANDARD","Ashton","MD","Montgomery County",39.15,-76.98,2167
"20862","STANDARD","Brinklow","MD","Montgomery County",39.18,-77.01,446
"20866","STANDARD","Burtonsville","MD","Montgomery County",39.11,-76.93,13506
"20868","STANDARD","Spencerville","MD","Montgomery County",39.12,-76.96,675
"20871","STANDARD","Clarksburg","MD","Montgomery County",39.23,-77.27,8936
"20872","STANDARD","Damascus","MD","Montgomery County",39.27,-77.2,13412
"20874","STANDARD","Germantown","MD","Montgomery County",39.17,-77.26,53316
"20876","STANDARD","Germantown","MD","Montgomery County",39.17,-77.26,23036
"20877","STANDARD","Gaithersburg","MD","Montgomery County",39.14,-77.21,28504
"20878","STANDARD","Gaithersburg","MD","Montgomery County",39.14,-77.21,60343
"20879","STANDARD","Gaithersburg","MD","Montgomery County",39.14,-77.21,24220
"20882","STANDARD","Gaithersburg","MD","Montgomery County",39.14,-77.21,15176
"20886","STANDARD","Montgomery Village","MD","Montgomery County",39.18,-77.19,30381
"20889","UNIQUE","Bethesda","MD","Montgomery County",38.98,-77.12,273
"20895","STANDARD","Kensington","MD","Montgomery County",39.02,-77.07,17963
"20901","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,32260
"20902","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,41855
"20903","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,18580
"20904","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,50039
"20905","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,19329
"20906","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,57660
"20910","STANDARD","Silver Spring","MD","Montgomery County",39.01,-77.02,31841
"20912","STANDARD","Takoma Park","MD","Montgomery County",38.98,-77,21226
"21001","STANDARD","Aberdeen","MD","Harford County",39.51,-76.17,20085
"21005","STANDARD","Aberdeen Proving Ground","MD","Harford County",39.47,-76.13,2099
"21009","STANDARD","Abingdon","MD","Harford County",39.46,-76.27,27691
"21010","STANDARD","Gunpowder","MD","Harford County",39.41,-76.38,580
"21012","STANDARD","Arnold","MD","Anne Arundel County",39.04,-76.49,21377
"21013","STANDARD","Baldwin","MD","Baltimore County",39.51,-76.49,5087
"21014","STANDARD","Bel Air","MD","Harford County",39.53,-76.34,35258
"21015","STANDARD","Bel Air","MD","Harford County",39.53,-76.34,28609
"21017","STANDARD","Belcamp","MD","Harford County",39.46,-76.23,6207
"21028","STANDARD","Churchville","MD","Harford County",39.56,-76.24,3392
"21029","STANDARD","Clarksville","MD","Howard County",39.2,-76.94,12389
"21030","STANDARD","Cockeysville","MD","Baltimore County",39.47,-76.63,22928
"21031","STANDARD","Hunt Valley","MD","Baltimore County",39.49,-76.65,23
"21032","STANDARD","Crownsville","MD","Anne Arundel County",39.01,-76.59,8606
"21034","STANDARD","Darlington","MD","Harford County",39.63,-76.2,3381
"21035","STANDARD","Davidsonville","MD","Anne Arundel County",38.93,-76.63,8353
"21036","STANDARD","Dayton","MD","Howard County",39.23,-76.98,2234
"21037","STANDARD","Edgewater","MD","Anne Arundel County",38.9,-76.54,18822
"21040","STANDARD","Edgewood","MD","Harford County",39.42,-76.29,22672
"21042","STANDARD","Ellicott City","MD","Howard County",39.27,-76.83,40307
"21043","STANDARD","Ellicott City","MD","Howard County",39.27,-76.83,36470
"21044","STANDARD","Columbia","MD","Howard County",39.2,-76.85,39181
"21045","STANDARD","Columbia","MD","Howard County",39.2,-76.85,36449
"21046","STANDARD","Columbia","MD","Howard County",39.2,-76.85,14702
"21047","STANDARD","Fallston","MD","Harford County",39.52,-76.42,12753
"21048","STANDARD","Finksburg","MD","Carroll County",39.49,-76.88,11117
"21050","STANDARD","Forest Hill","MD","Harford County",39.58,-76.39,19101
"21051","STANDARD","Fork","MD","Baltimore County",39.47,-76.45,397
"21053","STANDARD","Freeland","MD","Baltimore County",39.69,-76.72,2961
"21054","STANDARD","Gambrills","MD","Anne Arundel County",39.05,-76.66,10705
"21057","STANDARD","Glen Arm","MD","Baltimore County",39.44,-76.5,4144
"21060","STANDARD","Glen Burnie","MD","Anne Arundel County",39.16,-76.6,25728
"21061","STANDARD","Glen Burnie","MD","Anne Arundel County",39.16,-76.6,46722
"21074","STANDARD","Hampstead","MD","Carroll County",39.61,-76.85,15652
"21075","STANDARD","Elkridge","MD","Howard County",39.2,-76.75,21623
"21076","STANDARD","Hanover","MD","Anne Arundel County",39.16,-76.72,9494
"21077","STANDARD","Harmans","MD","Anne Arundel County",39.16,-76.72,258
"21078","STANDARD","Havre De Grace","MD","Harford County",39.54,-76.09,15584
"21082","STANDARD","Hydes","MD","Baltimore County",39.48,-76.47,925
"21084","STANDARD","Jarrettsville","MD","Harford County",39.6,-76.47,7994
"21085","STANDARD","Joppa","MD","Harford County",39.43,-76.35,15904
"21087","STANDARD","Kingsville","MD","Baltimore County",39.44,-76.41,6088
"21090","STANDARD","Linthicum Heights","MD","Anne Arundel County",39.2,-76.66,9760
"21093","STANDARD","Lutherville Timonium","MD","Baltimore County",39.43,-76.64,37732
"21102","STANDARD","Manchester","MD","Carroll County",39.65,-76.89,11658
"21104","STANDARD","Marriottsville","MD","Howard County",39.35,-76.89,5296
"21108","STANDARD","Millersville","MD","Anne Arundel County",39.05,-76.64,18167
"21111","STANDARD","Monkton","MD","Baltimore County",39.57,-76.58,5201
"21113","STANDARD","Odenton","MD","Anne Arundel County",39.06,-76.69,26075
"21114","STANDARD","Crofton","MD","Anne Arundel County",39.01,-76.68,24583
"21117","STANDARD","Owings Mills","MD","Baltimore County",39.41,-76.79,47435
"21120","STANDARD","Parkton","MD","Baltimore County",39.65,-76.67,7551
"21122","STANDARD","Pasadena","MD","Anne Arundel County",39.11,-76.55,58183
"21128","STANDARD","Perry Hall","MD","Baltimore County",39.4,-76.47,11519
"21131","STANDARD","Phoenix","MD","Baltimore County",39.5,-76.56,8175
"21132","STANDARD","Pylesville","MD","Harford County",39.68,-76.37,2706
"21133","STANDARD","Randallstown","MD","Baltimore County",39.37,-76.8,27495
"21136","STANDARD","Reisterstown","MD","Baltimore County",39.45,-76.81,32895
"21140","STANDARD","Riva","MD","Anne Arundel County",38.94,-76.58,3486
"21144","STANDARD","Severn","MD","Anne Arundel County",39.13,-76.69,30763
"21146","STANDARD","Severna Park","MD","Anne Arundel County",39.08,-76.57,27280
"21152","STANDARD","Sparks Glencoe","MD","Baltimore County",39.54,-76.68,5476
"21154","STANDARD","Street","MD","Harford County",39.65,-76.34,6272
"21155","STANDARD","Upperco","MD","Baltimore County",39.57,-76.8,2529
"21156","STANDARD","Upper Falls","MD","Baltimore County",39.43,-76.4,436
"21157","STANDARD","Westminster","MD","Carroll County",39.57,-77,34291
"21158","STANDARD","Westminster","MD","Carroll County",39.57,-77,20700
"21160","STANDARD","Whiteford","MD","Harford County",39.7,-76.34,2525
"21161","STANDARD","White Hall","MD","Baltimore County",39.65,-76.56,5753
"21162","STANDARD","White Marsh","MD","Baltimore County",39.38,-76.45,3370
"21163","STANDARD","Woodstock","MD","Howard County",39.32,-76.87,6203
"21201","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,10186
"21202","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,10852
"21204","STANDARD","Towson","MD","Baltimore County",39.39,-76.62,14463
"21205","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,11922
"21206","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,46675
"21207","STANDARD","Gwynn Oak","MD","Baltimore County",39.32,-76.72,43763
"21208","STANDARD","Pikesville","MD","Baltimore County",39.39,-76.7,31539
"21209","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,22969
"21210","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,9931
"21211","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,12461
"21212","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,29063
"21213","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,27841
"21214","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,18031
"21215","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,49440
"21216","STANDARD","Baltimore","MD","Baltimore City",39.3,-76.61,25870
